Date,Fund,Close
2003-02-18,AIR.NZ,2.6888
2003-02-19,AIR.NZ,2.6888
2003-02-20,AIR.NZ,2.5910
2003-02-23,AIR.NZ,2.5910
2003-02-24,AIR.NZ,2.4932
2003-02-25,AIR.NZ,2.4932
2003-02-26,AIR.NZ,2.5421
2003-02-27,AIR.NZ,2.5421
2003-03-02,AIR.NZ,2.5421
2003-03-03,AIR.NZ,2.4932
2003-03-04,AIR.NZ,2.4932
2003-03-05,AIR.NZ,2.4932
2003-03-06,AIR.NZ,2.4443
2003-03-09,AIR.NZ,2.3955
2003-03-10,AIR.NZ,2.3466
2003-03-11,AIR.NZ,2.3955
2003-03-12,AIR.NZ,2.3466
2003-03-13,AIR.NZ,2.4443
2003-03-16,AIR.NZ,2.3955
2003-03-17,AIR.NZ,2.5421
2003-03-18,AIR.NZ,2.4932
2003-03-19,AIR.NZ,2.4443
2003-03-20,AIR.NZ,2.6399
2003-03-23,AIR.NZ,2.5421
2003-03-24,AIR.NZ,2.5421
2003-03-25,AIR.NZ,2.4443
2003-03-26,AIR.NZ,2.4932
2003-03-27,AIR.NZ,2.4443
2003-03-30,AIR.NZ,2.3466
2003-03-31,AIR.NZ,2.3955
2003-04-01,AIR.NZ,2.3466
2003-04-02,AIR.NZ,2.2977
2003-04-03,AIR.NZ,2.3466
2003-04-06,AIR.NZ,2.3466
2003-04-07,AIR.NZ,2.3955
2003-04-08,AIR.NZ,2.3466
2003-04-09,AIR.NZ,2.1999
2003-04-10,AIR.NZ,2.1999
2003-04-13,AIR.NZ,2.1510
2003-04-14,AIR.NZ,2.1021
2003-04-15,AIR.NZ,1.9066
2003-04-16,AIR.NZ,1.9555
2003-04-17,AIR.NZ,0.4000
2003-04-20,AIR.NZ,0.4000
2003-04-21,AIR.NZ,2.0044
2003-04-22,AIR.NZ,1.9555
2003-04-23,AIR.NZ,1.9066
2003-04-24,AIR.NZ,0.3900
2003-04-27,AIR.NZ,1.8088
2003-04-28,AIR.NZ,1.9066
2003-04-29,AIR.NZ,2.1021
2003-04-30,AIR.NZ,2.1999
2003-05-01,AIR.NZ,2.2488
2003-05-04,AIR.NZ,2.2488
2003-05-05,AIR.NZ,2.1999
2003-05-06,AIR.NZ,2.1021
2003-05-07,AIR.NZ,2.0533
2003-05-08,AIR.NZ,2.1510
2003-05-11,AIR.NZ,2.1999
2003-05-12,AIR.NZ,2.2977
2003-05-13,AIR.NZ,2.2488
2003-05-14,AIR.NZ,2.1999
2003-05-15,AIR.NZ,2.1510
2003-05-18,AIR.NZ,2.1510
2003-05-19,AIR.NZ,2.1999
2003-05-20,AIR.NZ,2.1510
2003-05-21,AIR.NZ,2.1510
2003-05-22,AIR.NZ,2.1999
2003-05-25,AIR.NZ,2.1510
2003-05-26,AIR.NZ,2.2488
2003-05-27,AIR.NZ,2.2488
2003-05-28,AIR.NZ,2.2488
2003-05-29,AIR.NZ,2.2977
2003-06-01,AIR.NZ,2.2977
2003-06-02,AIR.NZ,2.2977
2003-06-03,AIR.NZ,2.3955
2003-06-04,AIR.NZ,2.4932
2003-06-05,AIR.NZ,2.5421
2003-06-08,AIR.NZ,2.4932
2003-06-09,AIR.NZ,2.4932
2003-06-10,AIR.NZ,2.5421
2003-06-11,AIR.NZ,2.5910
2003-06-12,AIR.NZ,2.5910
2003-06-15,AIR.NZ,2.5910
2003-06-16,AIR.NZ,2.6399
2003-06-17,AIR.NZ,2.6399
2003-06-18,AIR.NZ,2.6399
2003-06-19,AIR.NZ,2.6399
2003-06-22,AIR.NZ,2.6399
2003-06-23,AIR.NZ,2.6399
2003-06-24,AIR.NZ,2.6399
2003-06-25,AIR.NZ,2.5421
2003-06-26,AIR.NZ,2.5421
2003-06-29,AIR.NZ,2.6399
2003-06-30,AIR.NZ,2.5910
2003-07-01,AIR.NZ,2.5910
2003-07-02,AIR.NZ,2.5421
2003-07-03,AIR.NZ,2.5421
2003-07-06,AIR.NZ,2.4932
2003-07-07,AIR.NZ,2.5421
2003-07-08,AIR.NZ,2.4932
2003-07-09,AIR.NZ,2.4932
2003-07-10,AIR.NZ,2.5421
2003-07-13,AIR.NZ,2.4932
2003-07-14,AIR.NZ,2.4932
2003-07-15,AIR.NZ,2.4443
2003-07-16,AIR.NZ,2.3955
2003-07-17,AIR.NZ,2.3955
2003-07-20,AIR.NZ,2.4443
2003-07-21,AIR.NZ,2.3955
2003-07-22,AIR.NZ,2.3955
2003-07-23,AIR.NZ,2.3955
2003-07-24,AIR.NZ,2.4443
2003-07-27,AIR.NZ,2.3955
2003-07-28,AIR.NZ,2.3466
2003-07-29,AIR.NZ,2.3955
2003-07-30,AIR.NZ,2.3955
2003-07-31,AIR.NZ,2.3955
2003-08-03,AIR.NZ,2.4443
2003-08-04,AIR.NZ,2.4443
2003-08-05,AIR.NZ,2.3466
2003-08-06,AIR.NZ,2.3466
2003-08-07,AIR.NZ,2.3955
2003-08-10,AIR.NZ,2.3955
2003-08-11,AIR.NZ,2.3955
2003-08-12,AIR.NZ,2.4443
2003-08-13,AIR.NZ,2.3955
2003-08-14,AIR.NZ,2.3955
2003-08-17,AIR.NZ,2.4443
2003-08-18,AIR.NZ,2.3955
2003-08-19,AIR.NZ,2.3466
2003-08-20,AIR.NZ,2.3466
2003-08-21,AIR.NZ,2.4443
2003-08-24,AIR.NZ,2.3955
2003-08-25,AIR.NZ,2.3955
2003-08-26,AIR.NZ,2.3955
2003-08-27,AIR.NZ,2.4932
2003-08-28,AIR.NZ,2.4932
2003-08-31,AIR.NZ,2.5910
2003-09-01,AIR.NZ,2.6888
2003-09-02,AIR.NZ,2.8843
2003-09-03,AIR.NZ,3.0310
2003-09-04,AIR.NZ,2.9821
2003-09-07,AIR.NZ,2.9332
2003-09-08,AIR.NZ,2.5910
2003-09-09,AIR.NZ,2.5421
2003-09-10,AIR.NZ,2.5910
2003-09-11,AIR.NZ,2.5910
2003-09-14,AIR.NZ,2.7377
2003-09-15,AIR.NZ,2.6888
2003-09-16,AIR.NZ,2.6399
2003-09-17,AIR.NZ,2.5421
2003-09-18,AIR.NZ,2.4932
2003-09-21,AIR.NZ,2.4932
2003-09-22,AIR.NZ,2.4443
2003-09-23,AIR.NZ,2.4932
2003-09-24,AIR.NZ,2.4443
2003-09-25,AIR.NZ,2.4443
2003-09-28,AIR.NZ,2.4932
2003-09-29,AIR.NZ,2.4443
2003-09-30,AIR.NZ,2.4932
2003-10-01,AIR.NZ,2.4932
2003-10-02,AIR.NZ,2.5910
2003-10-05,AIR.NZ,2.5910
2003-10-06,AIR.NZ,2.5910
2003-10-07,AIR.NZ,2.5910
2003-10-08,AIR.NZ,2.5421
2003-10-09,AIR.NZ,2.5421
2003-10-12,AIR.NZ,2.4932
2003-10-13,AIR.NZ,2.4932
2003-10-14,AIR.NZ,2.5910
2003-10-15,AIR.NZ,2.5910
2003-10-16,AIR.NZ,2.6399
2003-10-19,AIR.NZ,2.5421
2003-10-20,AIR.NZ,2.5421
2003-10-21,AIR.NZ,2.5910
2003-10-22,AIR.NZ,2.3955
2003-10-23,AIR.NZ,2.3955
2003-10-26,AIR.NZ,0.4900
2003-10-27,AIR.NZ,2.3955
2003-10-28,AIR.NZ,2.3955
2003-10-29,AIR.NZ,2.3466
2003-10-30,AIR.NZ,2.3466
2003-11-02,AIR.NZ,2.3466
2003-11-03,AIR.NZ,2.3955
2003-11-04,AIR.NZ,2.3955
2003-11-05,AIR.NZ,2.3955
2003-11-06,AIR.NZ,2.3466
2003-11-09,AIR.NZ,2.3955
2003-11-10,AIR.NZ,2.4443
2003-11-11,AIR.NZ,2.3466
2003-11-12,AIR.NZ,2.3466
2003-11-13,AIR.NZ,2.2977
2003-11-16,AIR.NZ,2.2977
2003-11-17,AIR.NZ,2.2488
2003-11-18,AIR.NZ,2.2488
2003-11-19,AIR.NZ,2.2488
2003-11-20,AIR.NZ,2.2488
2003-11-23,AIR.NZ,2.1510
2003-11-24,AIR.NZ,2.1999
2003-11-25,AIR.NZ,2.1999
2003-11-26,AIR.NZ,2.2977
2003-11-27,AIR.NZ,2.2977
2003-11-30,AIR.NZ,2.2977
2003-12-01,AIR.NZ,2.2488
2003-12-02,AIR.NZ,2.2488
2003-12-03,AIR.NZ,2.1999
2003-12-04,AIR.NZ,2.2488
2003-12-07,AIR.NZ,2.2488
2003-12-08,AIR.NZ,2.1999
2003-12-09,AIR.NZ,2.1999
2003-12-10,AIR.NZ,2.2488
2003-12-11,AIR.NZ,2.2488
2003-12-14,AIR.NZ,2.2977
2003-12-15,AIR.NZ,2.2977
2003-12-16,AIR.NZ,2.2977
2003-12-17,AIR.NZ,2.2977
2003-12-18,AIR.NZ,2.2488
2003-12-21,AIR.NZ,2.2977
2003-12-22,AIR.NZ,2.3466
2003-12-23,AIR.NZ,2.3466
2003-12-24,AIR.NZ,0.4800
2003-12-25,AIR.NZ,0.4800
2003-12-28,AIR.NZ,2.2977
2003-12-29,AIR.NZ,2.3466
2003-12-30,AIR.NZ,2.2977
2003-12-31,AIR.NZ,2.2977
2004-01-01,AIR.NZ,2.2977
2004-01-04,AIR.NZ,2.2977
2004-01-05,AIR.NZ,2.2977
2004-01-06,AIR.NZ,2.2977
2004-01-07,AIR.NZ,2.2977
2004-01-08,AIR.NZ,2.2977
2004-01-11,AIR.NZ,2.2977
2004-01-12,AIR.NZ,2.3466
2004-01-13,AIR.NZ,2.2977
2004-01-14,AIR.NZ,2.3955
2004-01-15,AIR.NZ,2.4443
2004-01-18,AIR.NZ,2.4443
2004-01-19,AIR.NZ,2.3955
2004-01-20,AIR.NZ,2.3466
2004-01-21,AIR.NZ,2.3466
2004-01-22,AIR.NZ,2.3955
2004-01-25,AIR.NZ,2.3955
2004-01-26,AIR.NZ,2.4443
2004-01-27,AIR.NZ,2.3955
2004-01-28,AIR.NZ,0.4900
2004-01-29,AIR.NZ,2.1021
2004-02-01,AIR.NZ,2.0533
2004-02-02,AIR.NZ,2.0533
2004-02-03,AIR.NZ,2.0533
2004-02-04,AIR.NZ,2.0533
2004-02-05,AIR.NZ,2.0533
2004-02-08,AIR.NZ,2.0533
2004-02-09,AIR.NZ,2.0533
2004-02-10,AIR.NZ,2.0044
2004-02-11,AIR.NZ,2.0044
2004-02-12,AIR.NZ,2.0533
2004-02-15,AIR.NZ,2.0044
2004-02-16,AIR.NZ,2.0044
2004-02-17,AIR.NZ,2.0533
2004-02-18,AIR.NZ,2.0533
2004-02-19,AIR.NZ,2.0044
2004-02-22,AIR.NZ,2.0533
2004-02-23,AIR.NZ,2.0044
2004-02-24,AIR.NZ,2.0044
2004-02-25,AIR.NZ,2.0044
2004-02-26,AIR.NZ,2.0044
2004-02-29,AIR.NZ,1.9555
2004-03-01,AIR.NZ,1.8577
2004-03-02,AIR.NZ,1.9555
2004-03-03,AIR.NZ,1.9066
2004-03-04,AIR.NZ,1.9555
2004-03-07,AIR.NZ,2.0044
2004-03-08,AIR.NZ,1.9555
2004-03-09,AIR.NZ,1.9555
2004-03-10,AIR.NZ,1.9066
2004-03-11,AIR.NZ,1.9066
2004-03-14,AIR.NZ,1.9555
2004-03-15,AIR.NZ,1.9066
2004-03-16,AIR.NZ,1.9066
2004-03-17,AIR.NZ,1.9066
2004-03-18,AIR.NZ,1.9066
2004-03-21,AIR.NZ,1.8577
2004-03-22,AIR.NZ,1.8577
2004-03-23,AIR.NZ,1.8577
2004-03-24,AIR.NZ,1.8577
2004-03-25,AIR.NZ,1.9066
2004-03-28,AIR.NZ,1.8577
2004-03-29,AIR.NZ,1.8577
2004-03-30,AIR.NZ,1.9066
2004-03-31,AIR.NZ,1.9555
2004-04-01,AIR.NZ,2.0533
2004-04-04,AIR.NZ,2.0533
2004-04-05,AIR.NZ,2.0533
2004-04-06,AIR.NZ,2.0044
2004-04-07,AIR.NZ,2.0533
2004-04-08,AIR.NZ,2.0533
2004-04-11,AIR.NZ,2.0533
2004-04-12,AIR.NZ,2.0044
2004-04-13,AIR.NZ,2.0533
2004-04-14,AIR.NZ,2.0044
2004-04-15,AIR.NZ,2.0044
2004-04-18,AIR.NZ,2.1021
2004-04-19,AIR.NZ,2.1021
2004-04-20,AIR.NZ,2.1999
2004-04-21,AIR.NZ,2.1021
2004-04-22,AIR.NZ,2.1510
2004-04-25,AIR.NZ,2.1510
2004-04-26,AIR.NZ,2.1021
2004-04-27,AIR.NZ,2.1021
2004-04-28,AIR.NZ,2.0533
2004-04-29,AIR.NZ,2.0533
2004-05-02,AIR.NZ,2.0533
2004-05-03,AIR.NZ,2.1021
2004-05-04,AIR.NZ,2.1510
2004-05-05,AIR.NZ,2.1021
2004-05-06,AIR.NZ,2.1021
2004-05-09,AIR.NZ,2.0533
2004-05-10,AIR.NZ,2.0044
2004-05-11,AIR.NZ,2.0044
2004-05-12,AIR.NZ,1.9555
2004-05-13,AIR.NZ,2.0044
2004-05-16,AIR.NZ,2.0533
2004-05-17,AIR.NZ,2.0533
2004-05-18,AIR.NZ,2.0533
2004-05-19,AIR.NZ,2.0044
2004-05-20,AIR.NZ,2.0044
2004-05-23,AIR.NZ,2.0044
2004-05-24,AIR.NZ,1.9555
2004-05-25,AIR.NZ,1.9555
2004-05-26,AIR.NZ,1.9555
2004-05-27,AIR.NZ,1.9066
2004-05-30,AIR.NZ,1.9066
2004-05-31,AIR.NZ,2.0044
2004-06-01,AIR.NZ,1.9555
2004-06-02,AIR.NZ,2.0044
2004-06-03,AIR.NZ,1.9555
2004-06-06,AIR.NZ,1.9555
2004-06-07,AIR.NZ,2.0044
2004-06-08,AIR.NZ,2.0044
2004-06-09,AIR.NZ,1.9555
2004-06-10,AIR.NZ,2.0044
2004-06-13,AIR.NZ,1.9555
2004-06-14,AIR.NZ,1.9555
2004-06-15,AIR.NZ,1.9555
2004-06-16,AIR.NZ,1.9555
2004-06-17,AIR.NZ,2.0044
2004-06-20,AIR.NZ,2.0044
2004-06-21,AIR.NZ,1.9555
2004-06-22,AIR.NZ,1.9555
2004-06-23,AIR.NZ,1.9555
2004-06-24,AIR.NZ,1.9555
2004-06-27,AIR.NZ,1.9555
2004-06-28,AIR.NZ,1.9555
2004-06-29,AIR.NZ,1.9555
2004-06-30,AIR.NZ,1.9555
2004-07-01,AIR.NZ,2.0044
2004-07-04,AIR.NZ,2.0044
2004-07-05,AIR.NZ,2.0533
2004-07-06,AIR.NZ,2.0044
2004-07-07,AIR.NZ,2.0533
2004-07-08,AIR.NZ,2.0044
2004-07-11,AIR.NZ,2.0044
2004-07-12,AIR.NZ,2.0044
2004-07-13,AIR.NZ,2.0044
2004-07-14,AIR.NZ,1.9555
2004-07-15,AIR.NZ,2.0044
2004-07-18,AIR.NZ,2.0044
2004-07-19,AIR.NZ,1.9555
2004-07-20,AIR.NZ,1.9555
2004-07-21,AIR.NZ,2.0044
2004-07-22,AIR.NZ,2.0044
2004-07-25,AIR.NZ,2.0044
2004-07-26,AIR.NZ,2.0044
2004-07-27,AIR.NZ,2.0044
2004-07-28,AIR.NZ,2.0044
2004-07-29,AIR.NZ,2.0044
2004-08-01,AIR.NZ,2.0533
2004-08-02,AIR.NZ,2.0533
2004-08-03,AIR.NZ,2.0044
2004-08-04,AIR.NZ,1.9555
2004-08-05,AIR.NZ,1.9555
2004-08-08,AIR.NZ,1.9066
2004-08-09,AIR.NZ,1.9066
2004-08-10,AIR.NZ,1.9066
2004-08-11,AIR.NZ,1.9555
2004-08-12,AIR.NZ,1.9066
2004-08-15,AIR.NZ,1.9066
2004-08-16,AIR.NZ,1.9066
2004-08-17,AIR.NZ,1.9066
2004-08-18,AIR.NZ,1.8088
2004-08-19,AIR.NZ,1.8577
2004-08-22,AIR.NZ,1.9066
2004-08-23,AIR.NZ,1.8773
2004-08-24,AIR.NZ,1.8186
2004-08-25,AIR.NZ,1.8186
2004-08-26,AIR.NZ,1.8479
2004-08-29,AIR.NZ,1.8382
2004-08-30,AIR.NZ,1.8675
2004-08-31,AIR.NZ,1.8773
2004-09-01,AIR.NZ,1.8773
2004-09-02,AIR.NZ,1.8577
2004-09-05,AIR.NZ,1.8675
2004-09-06,AIR.NZ,1.8968
2004-09-07,AIR.NZ,1.8382
2004-09-08,AIR.NZ,1.8577
2004-09-09,AIR.NZ,1.8675
2004-09-12,AIR.NZ,1.8577
2004-09-13,AIR.NZ,1.8577
2004-09-14,AIR.NZ,1.8479
2004-09-15,AIR.NZ,1.8088
2004-09-16,AIR.NZ,1.8088
2004-09-19,AIR.NZ,1.8284
2004-09-20,AIR.NZ,1.7599
2004-09-21,AIR.NZ,1.7795
2004-09-22,AIR.NZ,1.7795
2004-09-23,AIR.NZ,1.7795
2004-09-26,AIR.NZ,1.7599
2004-09-27,AIR.NZ,1.7502
2004-09-28,AIR.NZ,1.7306
2004-09-29,AIR.NZ,1.6426
2004-09-30,AIR.NZ,1.6328
2004-10-03,AIR.NZ,1.6426
2004-10-04,AIR.NZ,1.6800
2004-10-05,AIR.NZ,1.6230
2004-10-06,AIR.NZ,1.5839
2004-10-07,AIR.NZ,1.5644
2004-10-10,AIR.NZ,1.5448
2004-10-11,AIR.NZ,1.5937
2004-10-12,AIR.NZ,1.5839
2004-10-13,AIR.NZ,1.5742
2004-10-14,AIR.NZ,1.5546
2004-10-17,AIR.NZ,1.5448
2004-10-18,AIR.NZ,1.5546
2004-10-19,AIR.NZ,1.5253
2004-10-20,AIR.NZ,1.4862
2004-10-21,AIR.NZ,1.4862
2004-10-24,AIR.NZ,1.5200
2004-10-25,AIR.NZ,1.4959
2004-10-26,AIR.NZ,1.4959
2004-10-27,AIR.NZ,1.5155
2004-10-28,AIR.NZ,1.5155
2004-10-31,AIR.NZ,1.5057
2004-11-01,AIR.NZ,1.4959
2004-11-02,AIR.NZ,1.5057
2004-11-03,AIR.NZ,1.4959
2004-11-04,AIR.NZ,1.5057
2004-11-07,AIR.NZ,1.5057
2004-11-08,AIR.NZ,1.5200
2004-11-09,AIR.NZ,1.5500
2004-11-10,AIR.NZ,1.5900
2004-11-11,AIR.NZ,1.6300
2004-11-14,AIR.NZ,1.6700
2004-11-15,AIR.NZ,1.6600
2004-11-16,AIR.NZ,1.6600
2004-11-17,AIR.NZ,1.6600
2004-11-18,AIR.NZ,1.6500
2004-11-21,AIR.NZ,1.6400
2004-11-22,AIR.NZ,1.6100
2004-11-23,AIR.NZ,1.6000
2004-11-24,AIR.NZ,1.6000
2004-11-25,AIR.NZ,1.6000
2004-11-28,AIR.NZ,1.5900
2004-11-29,AIR.NZ,1.6000
2004-11-30,AIR.NZ,1.6000
2004-12-01,AIR.NZ,1.6300
2004-12-02,AIR.NZ,1.6800
2004-12-05,AIR.NZ,1.6900
2004-12-06,AIR.NZ,1.6800
2004-12-07,AIR.NZ,1.6800
2004-12-08,AIR.NZ,1.6700
2004-12-09,AIR.NZ,1.6700
2004-12-12,AIR.NZ,1.6900
2004-12-13,AIR.NZ,1.6900
2004-12-14,AIR.NZ,1.6900
2004-12-15,AIR.NZ,1.6700
2004-12-16,AIR.NZ,1.6600
2004-12-19,AIR.NZ,1.6500
2004-12-20,AIR.NZ,1.6400
2004-12-21,AIR.NZ,1.6500
2004-12-22,AIR.NZ,1.6500
2004-12-23,AIR.NZ,1.6400
2004-12-26,AIR.NZ,1.6400
2004-12-27,AIR.NZ,1.6400
2004-12-28,AIR.NZ,1.6300
2004-12-29,AIR.NZ,1.6300
2004-12-30,AIR.NZ,1.6400
2005-01-04,AIR.NZ,1.6500
2005-01-05,AIR.NZ,1.6300
2005-01-06,AIR.NZ,1.6300
2005-01-09,AIR.NZ,1.6300
2005-01-10,AIR.NZ,1.6200
2005-01-11,AIR.NZ,1.6200
2005-01-12,AIR.NZ,1.6300
2005-01-13,AIR.NZ,1.6200
2005-01-16,AIR.NZ,1.6200
2005-01-17,AIR.NZ,1.6300
2005-01-18,AIR.NZ,1.6100
2005-01-19,AIR.NZ,1.5900
2005-01-20,AIR.NZ,1.6000
2005-01-23,AIR.NZ,1.5900
2005-01-24,AIR.NZ,1.5900
2005-01-25,AIR.NZ,1.6000
2005-01-26,AIR.NZ,1.6100
2005-01-27,AIR.NZ,1.6400
2005-01-30,AIR.NZ,1.6300
2005-01-31,AIR.NZ,1.6400
2005-02-01,AIR.NZ,1.6700
2005-02-02,AIR.NZ,1.6300
2005-02-03,AIR.NZ,1.6200
2005-02-06,AIR.NZ,1.6500
2005-02-07,AIR.NZ,1.6300
2005-02-08,AIR.NZ,1.6300
2005-02-09,AIR.NZ,1.6200
2005-02-10,AIR.NZ,1.6200
2005-02-13,AIR.NZ,1.6400
2005-02-14,AIR.NZ,1.6300
2005-02-15,AIR.NZ,1.6400
2005-02-16,AIR.NZ,1.6400
2005-02-17,AIR.NZ,1.6400
2005-02-20,AIR.NZ,1.6900
2005-02-21,AIR.NZ,1.6900
2005-02-22,AIR.NZ,1.6500
2005-02-23,AIR.NZ,1.6600
2005-02-24,AIR.NZ,1.6700
2005-02-27,AIR.NZ,1.6600
2005-02-28,AIR.NZ,1.6300
2005-03-01,AIR.NZ,1.6300
2005-03-02,AIR.NZ,1.6200
2005-03-03,AIR.NZ,1.6200
2005-03-06,AIR.NZ,1.6300
2005-03-07,AIR.NZ,1.6400
2005-03-08,AIR.NZ,1.6300
2005-03-09,AIR.NZ,1.6200
2005-03-10,AIR.NZ,1.6100
2005-03-13,AIR.NZ,1.5800
2005-03-14,AIR.NZ,1.6000
2005-03-15,AIR.NZ,1.5800
2005-03-16,AIR.NZ,1.5600
2005-03-17,AIR.NZ,1.5600
2005-03-20,AIR.NZ,1.5600
2005-03-21,AIR.NZ,1.5500
2005-03-22,AIR.NZ,1.5500
2005-03-23,AIR.NZ,1.5400
2005-03-28,AIR.NZ,1.5200
2005-03-29,AIR.NZ,1.5000
2005-03-30,AIR.NZ,1.5100
2005-03-31,AIR.NZ,1.5300
2005-04-03,AIR.NZ,1.5100
2005-04-04,AIR.NZ,1.5000
2005-04-05,AIR.NZ,1.4800
2005-04-06,AIR.NZ,1.4500
2005-04-07,AIR.NZ,1.4600
2005-04-10,AIR.NZ,1.4500
2005-04-11,AIR.NZ,1.4500
2005-04-12,AIR.NZ,1.4500
2005-04-13,AIR.NZ,1.4500
2005-04-14,AIR.NZ,1.4500
2005-04-17,AIR.NZ,1.4100
2005-04-18,AIR.NZ,1.4200
2005-04-19,AIR.NZ,1.4200
2005-04-20,AIR.NZ,1.4200
2005-04-21,AIR.NZ,1.4100
2005-04-25,AIR.NZ,1.4300
2005-04-26,AIR.NZ,1.3900
2005-04-27,AIR.NZ,1.3900
2005-04-28,AIR.NZ,1.3800
2005-05-01,AIR.NZ,1.4000
2005-05-02,AIR.NZ,1.4100
2005-05-03,AIR.NZ,1.3800
2005-05-04,AIR.NZ,1.3600
2005-05-05,AIR.NZ,1.3700
2005-05-08,AIR.NZ,1.3300
2005-05-09,AIR.NZ,1.3500
2005-05-10,AIR.NZ,1.3100
2005-05-11,AIR.NZ,1.3500
2005-05-12,AIR.NZ,1.3400
2005-05-15,AIR.NZ,1.3400
2005-05-16,AIR.NZ,1.3900
2005-05-17,AIR.NZ,1.4300
2005-05-18,AIR.NZ,1.4500
2005-05-19,AIR.NZ,1.4600
2005-05-22,AIR.NZ,1.4800
2005-05-23,AIR.NZ,1.4600
2005-05-24,AIR.NZ,1.5000
2005-05-25,AIR.NZ,1.5000
2005-05-26,AIR.NZ,1.5000
2005-05-29,AIR.NZ,1.5000
2005-05-30,AIR.NZ,1.4600
2005-05-31,AIR.NZ,1.4500
2005-06-01,AIR.NZ,1.4100
2005-06-02,AIR.NZ,1.4200
2005-06-06,AIR.NZ,1.4100
2005-06-07,AIR.NZ,1.4000
2005-06-08,AIR.NZ,1.4000
2005-06-09,AIR.NZ,1.3900
2005-06-12,AIR.NZ,1.3600
2005-06-13,AIR.NZ,1.4100
2005-06-14,AIR.NZ,1.4100
2005-06-15,AIR.NZ,1.4200
2005-06-16,AIR.NZ,1.4300
2005-06-19,AIR.NZ,1.4200
2005-06-20,AIR.NZ,1.4100
2005-06-21,AIR.NZ,1.4200
2005-06-22,AIR.NZ,1.4100
2005-06-23,AIR.NZ,1.4000
2005-06-26,AIR.NZ,1.4000
2005-06-27,AIR.NZ,1.4000
2005-06-28,AIR.NZ,1.4200
2005-06-29,AIR.NZ,1.4500
2005-06-30,AIR.NZ,1.4200
2005-07-03,AIR.NZ,1.4200
2005-07-04,AIR.NZ,1.3800
2005-07-05,AIR.NZ,1.3500
2005-07-06,AIR.NZ,1.3100
2005-07-07,AIR.NZ,1.2700
2005-07-10,AIR.NZ,1.2800
2005-07-11,AIR.NZ,1.2700
2005-07-12,AIR.NZ,1.2800
2005-07-13,AIR.NZ,1.2800
2005-07-14,AIR.NZ,1.2900
2005-07-17,AIR.NZ,1.2900
2005-07-18,AIR.NZ,1.2700
2005-07-19,AIR.NZ,1.2500
2005-07-20,AIR.NZ,1.2600
2005-07-21,AIR.NZ,1.2600
2005-07-24,AIR.NZ,1.2900
2005-07-25,AIR.NZ,1.3000
2005-07-26,AIR.NZ,1.3100
2005-07-27,AIR.NZ,1.3000
2005-07-28,AIR.NZ,1.3000
2005-07-31,AIR.NZ,1.2900
2005-08-01,AIR.NZ,1.2900
2005-08-02,AIR.NZ,1.2800
2005-08-03,AIR.NZ,1.2800
2005-08-04,AIR.NZ,1.2500
2005-08-07,AIR.NZ,1.2400
2005-08-08,AIR.NZ,1.2400
2005-08-09,AIR.NZ,1.2200
2005-08-10,AIR.NZ,1.2100
2005-08-11,AIR.NZ,1.2400
2005-08-14,AIR.NZ,1.2400
2005-08-15,AIR.NZ,1.2300
2005-08-16,AIR.NZ,1.2400
2005-08-17,AIR.NZ,1.2100
2005-08-18,AIR.NZ,1.2100
2005-08-21,AIR.NZ,1.2100
2005-08-22,AIR.NZ,1.2200
2005-08-23,AIR.NZ,1.2600
2005-08-24,AIR.NZ,1.2300
2005-08-25,AIR.NZ,1.2500
2005-08-28,AIR.NZ,1.2400
2005-08-29,AIR.NZ,1.2600
2005-08-30,AIR.NZ,1.2300
2005-08-31,AIR.NZ,1.2200
2005-09-01,AIR.NZ,1.2000
2005-09-04,AIR.NZ,1.1900
2005-09-05,AIR.NZ,1.1800
2005-09-06,AIR.NZ,1.1900
2005-09-07,AIR.NZ,1.1500
2005-09-08,AIR.NZ,1.1700
2005-09-11,AIR.NZ,1.2100
2005-09-12,AIR.NZ,1.2100
2005-09-13,AIR.NZ,1.2300
2005-09-14,AIR.NZ,1.2300
2005-09-15,AIR.NZ,1.2400
2005-09-18,AIR.NZ,1.2100
2005-09-19,AIR.NZ,1.1800
2005-09-20,AIR.NZ,1.1800
2005-09-21,AIR.NZ,1.1700
2005-09-22,AIR.NZ,1.1600
2005-09-25,AIR.NZ,1.1600
2005-09-26,AIR.NZ,1.1700
2005-09-27,AIR.NZ,1.1800
2005-09-28,AIR.NZ,1.1600
2005-09-29,AIR.NZ,1.1500
2005-10-02,AIR.NZ,1.1500
2005-10-03,AIR.NZ,1.1400
2005-10-04,AIR.NZ,1.1400
2005-10-05,AIR.NZ,1.1200
2005-10-06,AIR.NZ,1.1200
2005-10-09,AIR.NZ,1.1000
2005-10-10,AIR.NZ,1.1000
2005-10-11,AIR.NZ,1.1000
2005-10-12,AIR.NZ,1.0900
2005-10-13,AIR.NZ,1.1000
2005-10-16,AIR.NZ,1.0900
2005-10-17,AIR.NZ,1.1000
2005-10-18,AIR.NZ,1.0700
2005-10-19,AIR.NZ,1.1000
2005-10-20,AIR.NZ,1.0900
2005-10-24,AIR.NZ,1.0900
2005-10-25,AIR.NZ,1.0900
2005-10-26,AIR.NZ,1.0900
2005-10-27,AIR.NZ,1.0900
2005-10-30,AIR.NZ,1.1000
2005-10-31,AIR.NZ,1.1000
2005-11-01,AIR.NZ,1.1100
